,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,siteID,spaceID,userID,userInputs/0/WhPerMile,userInputs/0/kWhRequested,userInputs/0/milesRequested,userInputs/0/minutesAvailable,userInputs/0/modifiedAt,userInputs/0/paymentRequired,userInputs/0/requestedDeparture
29,10.341666666666667,3.5958333333333337,3.5944444444444446,37.502,19,7,,,,,,,,
30,12.756666666666666,22.91861111111111,21.238055555555558,2.35,19,2,,,,,,,,
31,13.43888888888889,4.579166666666667,4.576944444444444,17.749,19,6,,,,,,,,
32,14.20611111111111,1.2483333333333333,1.2469444444444444,6.576,19,3,,,,,,,,
33,6.943333333333333,19.759722222222223,16.815,11.638,19,1,,,,,,,,
34,8.917499999999999,22.56138888888889,19.56638888888889,6.14,19,8,,,,,,,,
35,9.435277777777777,19.64,19.63861111111111,14.299,19,7,,,,,,,,
36,9.510277777777778,1.3272222222222223,22.000555555555554,24.562,19,3,,,,,,,,
37,9.734166666666665,1.2830555555555554,1.2805555555555554,35.369,19,5,,,,,,,,
38,11.40611111111111,2.5147222222222223,21.554722222222225,13.096,19,6,,,,,,,,
39,13.651388888888889,5.205555555555556,4.680000000000001,13.364,19,1,,,,,,,,
40,7.966111111111111,23.800555555555555,17.952777777777776,5.894,19,2,,,,,,,,
41,9.671944444444444,21.895,21.892777777777777,26.686,19,3,,,,,,,,
42,11.521944444444445,1.411111111111111,22.085555555555555,15.348,19,6,,,,,,,,
43,13.561111111111112,4.5744444444444445,4.570833333333333,20.869,19,8,,,,,,,,
44,15.983333333333333,3.712777777777778,0.4166666666666667,0.56,19,2,,,,,,,,
45,7.045277777777778,23.876944444444444,17.119444444444444,12.938,19,1,,,,,,,,
46,7.666111111111111,23.07138888888889,23.07027777777778,45.171,19,2,,,,,,,,
47,9.46861111111111,19.548333333333336,19.547222222222224,13.458,19,3,,,,,,,,
48,9.600277777777777,1.9677777777777778,19.23888888888889,4.821,19,4,,,,,,,,
49,11.216388888888888,1.2522222222222221,1.2508333333333332,26.636,19,5,,,,,,,,
50,11.9725,21.12388888888889,20.498611111111114,39.457,19,8,,,,,,,,
51,12.27638888888889,21.903055555555554,21.901666666666664,10.473,19,3,,,,,,,,
52,8.065833333333334,1.6777777777777776,17.50722222222222,4.178,19,2,,,,,,,,
53,8.564722222222223,19.45583333333333,19.285833333333336,16.403,19,1,,,,,,,,
54,11.67611111111111,1.1177777777777778,22.189444444444444,15.577,19,6,,,,,,,,
55,12.691666666666666,23.148055555555555,20.989166666666666,1.189,19,1,,,,,,,,
56,7.651944444444445,21.629722222222224,17.18638888888889,4.457,19,2,,,,,,,,
57,9.810555555555556,21.776666666666667,21.774166666666666,25.601,19,7,,,,,,,,
58,11.031111111111112,22.853333333333335,21.345,14.375,19,4,,,,,,,,
59,14.01388888888889,2.914722222222222,22.336666666666666,0.604,19,2,,,,,,,,
60,7.1725,22.69611111111111,22.69472222222222,47.605,19,1,,,,,,,,
61,8.4225,20.6575,18.366388888888892,5.752,19,2,,,,,,,,
62,11.600555555555555,1.288333333333333,21.969166666666666,14.293,19,6,,,,,,,,
63,12.988333333333333,2.48,21.354722222222225,0.72,19,2,,,,,,,,
64,13.3575,5.000277777777778,4.643333333333333,22.619,19,8,,,,,,,,
65,7.450833333333334,23.784444444444446,20.710277777777776,26.304,19,1,,,,,,,,
66,8.926666666666666,20.25,19.258055555555554,5.326,19,8,,,,,,,,
67,9.88361111111111,0.8172222222222222,23.25611111111111,32.49,19,3,,,,,,,,
68,11.091944444444445,3.544722222222222,21.091666666666665,5.964,19,4,,,,,,,,
69,11.758055555555556,3.1458333333333335,3.1444444444444444,27.551,19,6,,,,,,,,
70,13.45361111111111,4.9222222222222225,4.92,23.873,19,7,,,,,,,,
71,7.008611111111111,2.2955555555555556,16.90111111111111,11.657,19,1,,,,,,,,
72,7.7075000000000005,20.4375,16.983611111111113,3.628,19,2,,,,,,,,
73,7.843055555555555,20.192222222222224,20.171111111111113,22.723,19,4,,,,,,,,
74,9.052222222222223,20.15888888888889,19.636666666666667,6.237,19,8,,,,,,,,
75,9.299166666666666,0.044444444444444446,19.234444444444446,11.53,19,3,,,,,,,,
76,13.506388888888889,4.307222222222222,4.305,19.597,19,8,,,,,,,,
77,15.102222222222222,0.315,0.3138888888888889,1.908,19,6,,,,,,,,
78,7.522222222222222,22.294722222222223,20.97222222222222,27.553,19,1,,,,,,,,
79,8.453888888888889,21.109444444444446,18.447222222222223,5.909,19,2,,,,,,,,
80,8.46861111111111,2.7736111111111112,20.802222222222223,22.816,19,3,,,,,,,,
81,11.388055555555555,0.9686111111111111,0.9672222222222222,26.579,19,6,,,,,,,,
82,11.658333333333333,22.6325,22.63138888888889,18.778,19,7,,,,,,,,
83,13.54888888888889,4.834722222222222,4.594722222222222,21.242,19,8,,,,,,,,
84,14.11111111111111,2.049444444444444,22.46,0.666,19,2,,,,,,,,
85,7.958055555555556,21.09611111111111,17.353611111111114,3.997,19,2,,,,,,,,
86,8.9025,19.412499999999998,19.411388888888887,16.314,19,1,,,,,,,,
87,10.83388888888889,1.8922222222222222,1.888611111111111,31.639,19,8,,,,,,,,
88,11.535833333333333,2.352222222222222,21.485277777777778,11.727,19,6,,,,,,,,
89,12.160277777777779,23.490000000000002,20.740277777777777,2.698,19,1,,,,,,,,
90,15.99111111111111,4.750555555555556,4.747222222222223,11.294,19,5,,,,,,,,
91,7.822222222222222,2.743333333333333,17.211111111111112,4.026,19,2,,,,,,,,
92,8.139722222222222,0.6952777777777778,18.644166666666667,15.399,19,1,,,,,,,,
93,8.811944444444444,23.547222222222224,18.962777777777777,4.728,19,8,,,,,,,,
94,9.496388888888887,19.735,18.953333333333333,2.881,19,7,,,,,,,,
95,9.567777777777778,1.256388888888889,1.2552777777777777,31.641,19,5,,,,,,,,
96,13.53361111111111,5.0625,4.639722222222222,15.905,19,7,,,,,,,,
97,15.113055555555555,0.7866666666666666,0.305,1.85,19,6,,,,,,,,
98,8.271944444444445,22.01972222222222,17.664166666666667,4.006,19,2,,,,,,,,
99,8.866944444444444,0.3386111111111111,19.70611111111111,6.445,19,8,,,,,,,,
100,9.458333333333332,22.919444444444444,22.918055555555558,34.38,19,5,,,,,,,,
101,9.470277777777778,19.505,19.502777777777776,13.088,19,3,,,,,,,,
102,11.78277777777778,2.3672222222222223,2.3658333333333332,26.556,19,6,,,,,,,,
103,13.518055555555556,3.234166666666667,3.2308333333333334,16.627,19,7,,,,,,,,
104,7.074722222222222,0.7030555555555555,17.965555555555554,19.18827472222222,19,1,,,,,,,,
105,8.28277777777778,2.0238888888888886,18.180555555555557,5.645,19,2,,,,,,,,
106,9.645833333333332,2.5802777777777774,2.5780555555555553,40.344,19,8,,,,,,,,
107,11.724722222222223,1.9741666666666668,1.972777777777778,26.511,19,6,,,,,,,,
108,13.446944444444444,5.187222222222222,5.183611111111111,25.78,19,7,,,,,,,,
109,8.256388888888889,3.0736111111111115,18.216666666666665,5.847,19,2,,,,,,,,
110,10.6375,20.897777777777776,20.895555555555553,14.684,19,8,,,,,,,,
111,14.321944444444444,5.180833333333334,5.1786111111111115,19.894,19,8,,,,,,,,
112,14.525277777777779,1.8683333333333334,1.5683333333333334,7.278,19,5,,,,,,,,
113,8.342222222222222,19.523333333333333,19.522222222222222,20.452,19,2,,,,,,,,
114,9.723611111111111,2.665833333333333,19.276666666666667,4.505,19,4,,,,,,,,
115,10.2625,1.6305555555555555,1.6272222222222223,34.502,19,8,,,,,,,,
116,11.421111111111111,2.2494444444444444,2.2483333333333335,28.588,19,6,,,,,,,,
117,11.452222222222222,0.5283333333333334,22.02777777777778,15.596,19,1,,,,,,,,
118,11.479722222222222,1.5594444444444444,23.366666666666667,9.136,19,5,,,,,,,,
119,12.499722222222221,21.866944444444446,20.74361111111111,0.746,19,2,,,,,,,,
120,13.39611111111111,5.148611111111111,5.1450000000000005,25.766,19,7,,,,,,,,
121,7.027777777777778,23.584722222222222,19.285833333333336,26.258,19,1,,,,,,,,
122,7.776388888888889,21.786944444444448,17.811111111111114,6.088,19,2,,,,,,,,
123,10.6225,1.1202777777777777,0.3111111111111111,30.174,19,8,,,,,,,,
124,10.773055555555556,19.274444444444445,19.271944444444443,1.622,19,6,,,,,,,,
125,11.340277777777779,20.850833333333334,20.849444444444444,9.644,19,3,,,,,,,,
126,13.240833333333333,4.677777777777778,4.671111111111111,23.757,19,7,,,,,,,,
127,14.030000000000001,2.2980555555555555,22.333055555555557,0.546,19,2,,,,,,,,
128,14.919722222222221,3.102222222222222,3.118611111111111,6.513,19,3,,,,,,,,
129,7.776388888888889,2.302222222222222,17.250555555555554,4.265,19,2,,,,,,,,
130,8.868611111111111,21.21527777777778,19.431944444444447,5.934,19,8,,,,,,,,
131,10.99472222222222,0.9769444444444445,20.27111111111111,8.239,19,5,,,,,,,,
132,11.368055555555555,3.093055555555556,3.0919444444444446,28.68,19,1,,,,,,,,
133,12.188333333333334,2.3458333333333337,2.3444444444444446,24.151,19,6,,,,,,,,
134,13.275555555555556,4.702500000000001,4.699166666666667,23.456,19,8,,,,,,,,
135,14.015555555555556,2.2058333333333335,22.504722222222224,0.697,19,4,,,,,,,,
136,7.199722222222222,20.264722222222222,19.896666666666665,28.991,19,1,,,,,,,,
137,7.496944444444445,0.07472222222222222,20.65583333333333,25.556,19,2,,,,,,,,
138,9.081666666666667,0.29638888888888887,20.80666666666667,8.785,19,8,,,,,,,,
139,9.916111111111112,3.0430555555555556,19.92361111111111,5.972,19,4,,,,,,,,
140,10.047222222222222,21.246944444444445,21.244444444444447,18.808,19,6,,,,,,,,
141,11.417222222222222,0.7252777777777778,22.204166666666666,16.444,19,5,,,,,,,,
142,12.1025,0.07277777777777777,0.07027777777777777,19.805,19,3,,,,,,,,
143,6.939444444444445,23.920833333333334,19.699722222222224,29.264,19,1,,,,,,,,
144,7.314166666666667,23.348888888888887,19.852500000000003,22.105,19,2,,,,,,,,
145,8.28277777777778,21.842499999999998,18.24416666666667,5.801,19,4,,,,,,,,
146,9.026666666666667,1.283611111111111,19.80138888888889,6.575,19,8,,,,,,,,
147,11.527222222222223,20.464166666666667,20.462777777777777,6.095,19,6,,,,,,,,
148,13.400555555555556,5.246944444444445,5.243611111111111,26.3,19,7,,,,,,,,
149,13.634166666666665,0.9291666666666666,22.85138888888889,6.994,19,6,,,,,,,,
150,13.645,1.776111111111111,1.7727777777777778,12.337,19,3,,,,,,,,
151,7.550277777777778,23.03111111111111,23.029999999999998,46.338,19,1,,,,,,,,
152,8.338611111111112,3.6933333333333334,17.8325,4.313,19,2,,,,,,,,
153,8.67361111111111,19.7925,17.81861111111111,6.658,19,3,,,,,,,,
154,8.775833333333335,0.5894444444444444,21.936944444444446,28.377,19,5,,,,,,,,
155,8.996388888888887,18.52777777777778,18.52638888888889,4.588,19,8,,,,,,,,
156,9.864722222222222,19.36777777777778,19.36527777777778,9.357,19,7,,,,,,,,
157,10.880277777777778,20.2025,20.200277777777778,3.512,19,8,,,,,,,,
158,11.567499999999999,2.4375000000000004,22.616944444444446,18.844,19,6,,,,,,,,
159,11.839444444444444,20.19638888888889,20.19388888888889,2.187,19,3,,,,,,,,
160,11.899166666666666,20.50027777777778,20.49888888888889,1.915,19,4,,,,,,,,
161,12.881666666666668,21.70583333333333,21.371666666666666,2.453,19,3,,,,,,,,
162,13.066111111111113,4.8566666666666665,4.852222222222222,26.07,19,8,,,,,,,,
163,13.780000000000001,1.1394444444444445,22.982777777777777,2.177,19,4,,,,,,,,
164,14.525833333333335,1.3027777777777778,1.3016666666666667,6.427,19,7,,,,,,,,
165,7.147500000000001,15.960833333333333,15.959722222222222,5.031,19,1,,,,,,,,
166,7.4719444444444445,22.766666666666666,22.07472222222222,34.981,19,3,,,,,,,,
167,8.136666666666667,23.833055555555557,17.844166666666666,10.479,19,5,,,,,,,,
168,8.137222222222222,2.7977777777777777,17.536944444444448,4.008,19,2,,,,,,,,
169,9.2425,22.768055555555556,20.06416666666667,6.296,19,8,,,,,,,,
170,9.52638888888889,19.810833333333335,19.00611111111111,8.465,19,1,,,,,,,,
171,12.066666666666666,3.3294444444444444,23.989444444444445,20.658,19,6,,,,,,,,
172,13.073888888888888,22.949166666666667,21.730555555555554,3.506,19,1,,,,,,,,
173,13.427777777777777,4.288055555555555,4.283333333333333,19.836,19,7,,,,,,,,
174,7.375277777777777,2.5241666666666664,17.298333333333336,5.733,19,2,,,,,,,,
175,7.390277777777778,23.149166666666666,19.789444444444445,21.366,19,4,,,,,,,,
176,8.843611111111112,0.673611111111111,19.366666666666667,5.64,19,8,,,,,,,,
177,10.990555555555554,19.877222222222223,19.87472222222222,5.634,19,3,,,,,,,,
178,13.447777777777778,22.316944444444445,22.31361111111111,5.532,19,6,,,,,,,,
179,14.687222222222223,2.4375000000000004,2.435,7.027,19,3,,,,,,,,
180,14.977777777777778,1.8194444444444444,0.9063888888888889,3.408,19,1,,,,,,,,
181,15.190555555555555,4.798333333333333,4.795,13.086,19,6,,,,,,,,
182,7.1225,3.5869444444444447,3.585,54.757,19,1,,,,,,,,
183,7.990277777777778,21.36388888888889,17.93638888888889,5.793,19,2,,,,,,,,
184,9.280277777777778,3.7558333333333334,19.522777777777776,5.369,19,8,,,,,,,,
185,9.560833333333335,18.32611111111111,18.325,4.797,19,4,,,,,,,,
186,11.322777777777777,21.470555555555553,21.469166666666666,13.666,19,7,,,,,,,,
187,11.88361111111111,3.2480555555555557,21.517777777777777,9.722,19,6,,,,,,,,
188,13.698055555555555,22.282777777777778,22.280277777777776,3.627,19,7,,,,,,,,
189,14.792777777777777,4.709722222222222,4.703611111111111,13.801,19,7,,,,,,,,
190,16.199166666666667,4.466111111111111,1.9547222222222222,2.616,19,2,,,,,,,,
191,16.31361111111111,2.041111111111111,2.036388888888889,2.449,19,5,,,,,,,,
192,6.997222222222223,0.0022222222222222222,20.335277777777776,32.62,19,1,,,,,,,,
193,7.631388888888889,21.439444444444444,20.899722222222223,26.223,19,2,,,,,,,,
194,8.28361111111111,1.96,18.267777777777777,5.891,19,4,,,,,,,,
195,9.002777777777778,19.44638888888889,18.348055555555554,7.875,19,3,,,,,,,,
196,9.28138888888889,22.794444444444448,22.791666666666668,34.377,19,7,,,,,,,,
197,9.423888888888888,20.598333333333333,20.596944444444443,20.045,19,5,,,,,,,,
198,13.120555555555557,23.860555555555557,22.744722222222222,9.608,19,6,,,,,,,,
199,13.125833333333334,21.87638888888889,21.433888888888887,1.329,19,3,,,,,,,,
200,13.432777777777778,4.851111111111111,4.847777777777777,23.513,19,8,,,,,,,,
201,15.131944444444445,2.5452777777777778,2.5416666666666665,5.013,19,3,,,,,,,,
202,15.336666666666668,2.5175,2.516111111111111,4.501,19,2,,,,,,,,
203,7.156666666666667,23.4225,19.09722222222222,24.426,19,1,,,,,,,,
204,8.380833333333333,19.34638888888889,19.345,19.219,19,2,,,,,,,,
205,8.529444444444445,2.2794444444444446,18.504166666666666,5.877,19,4,,,,,,,,
206,10.567777777777778,22.55888888888889,22.55777777777778,25.329,19,3,,,,,,,,
207,11.371111111111112,1.8841666666666665,1.8830555555555555,28.418,19,6,,,,,,,,
208,11.506666666666666,2.936944444444445,2.9347222222222227,28.584,19,8,,,,,,,,
209,12.06861111111111,21.888055555555557,21.51888888888889,7.83,19,2,,,,,,,,
210,13.30638888888889,4.983055555555556,4.979444444444445,19.19,19,7,,,,,,,,
211,9.095277777777778,0.10777777777777778,17.434722222222224,1.997,19,5,,,,,,,,
212,9.57861111111111,1.8661111111111113,1.863888888888889,38.762,19,3,,,,,,,,
213,12.016388888888889,23.924166666666668,23.920833333333334,20.382,19,8,,,,,,,,
214,13.725555555555555,4.8438888888888885,4.545,14.36,19,7,,,,,,,,
215,8.574444444444444,2.461388888888889,18.614722222222223,6.086,19,2,,,,,,,,
216,9.708888888888888,22.103055555555557,22.101666666666667,27.608,19,3,,,,,,,,
217,11.5375,0.30666666666666664,0.3055555555555555,24.531,19,6,,,,,,,,
218,7.832222222222222,22.42527777777778,17.76861111111111,5.77,19,2,,,,,,,,
219,9.924999999999999,19.10611111111111,19.102777777777778,7.551,19,8,,,,,,,,
220,12.939722222222223,21.14,21.137777777777778,1.217,19,8,,,,,,,,
221,14.780000000000001,2.495,23.093888888888888,0.569,19,2,,,,,,,,
222,16.348333333333333,4.569166666666667,4.564722222222222,9.258,19,8,,,,,,,,
223,8.77138888888889,2.8344444444444448,18.749166666666667,5.894,19,2,,,,,,,,
224,12.50388888888889,23.790000000000003,23.788611111111113,17.901,19,6,,,,,,,,
225,13.024722222222223,23.112222222222222,23.110000000000003,13.025,19,8,,,,,,,,
226,15.754722222222222,5.405277777777778,5.4030555555555555,15.516,19,8,,,,,,,,
227,11.404722222222222,2.6008333333333336,2.5986111111111114,28.858,19,2,,,,,,,,
228,11.685833333333333,1.5608333333333333,1.5597222222222222,26.433,19,6,,,,,,,,
229,12.678055555555554,3.7383333333333333,3.735,22.924,19,8,,,,,,,,
230,9.548055555555555,2.278888888888889,19.21722222222222,4.911,19,2,,,,,,,,
231,10.902777777777779,3.0172222222222222,3.013888888888889,33.242,19,8,,,,,,,,
232,13.595833333333333,5.922777777777778,5.917222222222223,29.467,19,7,,,,,,,,
233,15.073888888888888,1.0433333333333334,1.031111111111111,3.6023472222222224,19,5,,,,,,,,
234,8.163333333333334,2.6158333333333332,18.1575,5.977,19,2,,,,,,,,
235,9.932777777777778,21.039444444444445,21.037222222222223,20.195,19,3,,,,,,,,
236,13.495555555555555,4.416944444444445,4.413611111111112,20.594,19,8,,,,,,,,
237,14.488333333333333,1.412222222222222,1.408611111111111,7.32,19,5,,,,,,,,
238,9.0625,0.928611111111111,0.9261111111111111,40.33,19,4,,,,,,,,
239,9.167777777777777,18.696944444444444,18.695833333333333,9.801,19,7,,,,,,,,
240,11.608611111111111,1.7661111111111112,1.7647222222222223,26.449,19,6,,,,,,,,
241,13.298055555555555,22.75611111111111,22.754722222222224,9.113,19,7,,,,,,,,
242,13.598611111111111,23.898611111111112,23.895,10.551,19,8,,,,,,,,
243,17.344444444444445,4.96,4.956666666666667,10.147,19,8,,,,,,,,
244,9.32611111111111,19.92027777777778,19.916944444444447,11.453,19,8,,,,,,,,
245,13.595277777777778,3.4766666666666666,3.4741666666666666,16.505,19,8,,,,,,,,
246,7.253611111111111,3.795,22.184722222222224,42.582,19,1,,,,,,,,
247,8.070555555555556,3.645277777777778,17.593055555555555,4.451,19,2,,,,,,,,
248,9.001388888888888,0.07611111111111112,20.05638888888889,7.639,19,8,,,,,,,,
249,9.709999999999999,1.646111111111111,22.190277777777776,19.459,19,5,,,,,,,,
250,11.047222222222222,2.4361111111111113,0.20500000000000002,25.135,19,3,,,,,,,,
251,11.920277777777777,2.255,2.253888888888889,25.447,19,6,,,,,,,,
252,13.151111111111112,1.3402777777777777,1.3380555555555556,15.159,19,7,,,,,,,,
253,13.609166666666667,23.608055555555556,23.605833333333333,9.935,19,4,,,,,,,,
254,9.462222222222222,21.9,21.898611111111112,28.561,19,3,,,,,,,,
255,11.680555555555555,2.1213888888888888,23.456944444444442,22.06,19,6,,,,,,,,
256,12.424999999999999,5.031111111111111,22.479444444444443,6.044,19,2,,,,,,,,
257,13.704722222222221,6.068888888888889,6.064444444444444,23.078,19,8,,,,,,,,
258,6.954722222222222,19.683611111111112,19.68138888888889,13.916139722222225,19,1,,,,,,,,
259,7.704722222222222,22.53527777777778,22.53388888888889,42.277,19,2,,,,,,,,
260,8.022777777777778,19.70611111111111,18.78111111111111,6.498,19,8,,,,,,,,
261,8.859166666666667,2.5347222222222223,2.531388888888889,40.257,19,5,,,,,,,,
262,9.423333333333332,22.523333333333333,22.322777777777777,31.263,19,3,,,,,,,,
263,9.895555555555555,1.7833333333333332,1.781111111111111,37.226,19,7,,,,,,,,
264,10.98611111111111,19.91888888888889,19.9175,6.028,19,4,,,,,,,,
265,11.67611111111111,3.8125,21.6375,5.904,19,6,,,,,,,,
266,11.773333333333333,2.613888888888889,2.2197222222222224,25.659,19,1,,,,,,,,
267,13.674444444444443,23.620555555555555,23.616111111111113,9.427,19,8,,,,,,,,
268,14.39472222222222,1.7652777777777777,23.34361111111111,1.631,19,4,,,,,,,,
269,15.922777777777776,4.538888888888889,4.536388888888888,9.94,19,8,,,,,,,,
270,8.2825,1.9219444444444442,18.25722222222222,5.904,19,2,,,,,,,,
271,9.774722222222223,1.9855555555555555,1.9844444444444445,37.313,19,1,,,,,,,,
272,11.294444444444444,2.3602777777777777,2.356666666666667,25.736,19,8,,,,,,,,
273,14.288333333333334,5.102222222222222,5.097777777777777,19.822,19,7,,,,,,,,
274,14.919166666666666,1.6513888888888888,1.6488888888888888,4.344,19,4,,,,,,,,
275,8.896388888888888,22.981666666666666,22.978055555555553,24.164,19,5,,,,,,,,
276,10.244166666666667,2.7919444444444443,19.966944444444444,5.015,19,2,,,,,,,,
277,11.647222222222222,1.8122222222222222,21.41722222222222,10.556,19,6,,,,,,,,
278,12.305833333333334,1.9116666666666666,1.9094444444444443,21.719,19,3,,,,,,,,
279,12.47638888888889,20.895555555555553,20.894166666666667,1.376,19,1,,,,,,,,
280,14.557222222222222,5.570555555555555,5.008611111111111,17.555,19,8,,,,,,,,
281,8.693888888888889,2.668333333333333,18.690277777777776,5.928,19,2,,,,,,,,
282,9.939722222222223,20.039166666666667,20.0325,13.555,19,8,,,,,,,,
283,11.381944444444445,21.560277777777777,21.55777777777778,14.271,19,7,,,,,,,,
284,12.955555555555556,0.9366666666666666,0.9341666666666667,16.58,19,8,,,,,,,,
285,14.579444444444444,4.7619444444444445,4.410277777777778,13.618,19,7,,,,,,,,
286,8.208888888888888,1.5177777777777777,1.5155555555555555,10.824,19,5,,,,,,,,
287,8.479166666666666,3.4322222222222223,18.459444444444443,5.907,19,2,,,,,,,,
288,13.904166666666667,5.679444444444445,5.011388888888889,15.514,19,8,,,,,,,,
289,7.620555555555556,20.60666666666667,20.605555555555558,31.042,19,1,,,,,,,,
290,11.043611111111112,22.024444444444445,22.022222222222222,19.101,19,6,,,,,,,,
291,13.242222222222221,5.5811111111111105,5.571944444444444,30.932113055555558,19,8,,,,,,,,
292,13.647777777777778,22.83861111111111,22.8375,6.93,19,1,,,,,,,,
293,14.717222222222222,1.8775,1.8763888888888889,6.731,19,6,,,,,,,,
294,16.756666666666668,1.7405555555555556,1.7394444444444446,1.69,19,2,,,,,,,,
295,6.903611111111111,23.046666666666667,21.26888888888889,37.029,19,1,,,,,,,,
296,7.630555555555556,21.6575,20.39638888888889,22.656,19,2,,,,,,,,
297,8.811944444444444,17.278055555555554,17.276944444444442,1.456,19,8,,,,,,,,
298,12.02138888888889,1.8041666666666667,1.8019444444444446,23.858,19,8,,,,,,,,
299,13.385833333333332,4.960833333333333,4.954166666666667,24.57,19,7,,,,,,,,
300,6.947500000000001,2.6994444444444445,20.949166666666667,34.675,19,1,,,,,,,,
301,7.653611111111111,0.49194444444444446,21.976388888888888,34.177,19,5,,,,,,,,
302,7.720277777777778,23.891666666666666,21.166944444444447,26.982,19,2,,,,,,,,
303,11.603055555555555,1.1241666666666668,1.1230555555555557,25.491,19,6,,,,,,,,
304,14.469444444444445,23.713055555555556,23.710555555555555,2.856,19,4,,,,,,,,
305,6.951944444444445,23.42,19.20777777777778,26.677,19,1,,,,,,,,
306,11.543888888888889,2.0294444444444446,23.8675,24.201,19,6,,,,,,,,
307,11.599166666666667,1.531111111111111,1.5286111111111111,25.956,19,8,,,,,,,,
308,11.84388888888889,23.845,22.658055555555553,17.846,19,5,,,,,,,,
309,13.135,1.521111111111111,1.5188888888888887,15.654,19,3,,,,,,,,
310,13.558611111111112,4.700277777777778,4.696666666666667,21.724,19,7,,,,,,,,
311,6.930000000000001,16.578611111111112,16.577222222222222,10.212,19,1,,,,,,,,
312,8.2925,2.493333333333333,18.37777777777778,6.092,19,2,,,,,,,,
313,8.815000000000001,1.6544444444444444,22.04416666666667,28.362,19,5,,,,,,,,
314,9.125277777777779,1.912222222222222,22.59638888888889,30.251,19,3,,,,,,,,
315,9.4925,19.04361111111111,19.0425,9.825,19,1,,,,,,,,
316,9.762222222222222,18.51861111111111,18.530555555555555,2.502,19,4,,,,,,,,
317,11.079722222222221,23.04888888888889,20.816944444444445,10.654,19,1,,,,,,,,
318,13.667777777777777,6.717222222222222,6.142222222222222,23.502,19,8,,,,,,,,
319,16.516111111111112,1.4652777777777777,1.4638888888888888,1.564,19,4,,,,,,,,
320,8.399444444444445,0.586388888888889,18.434166666666666,6.013,19,2,,,,,,,,
321,8.554444444444446,22.586944444444445,22.58361111111111,36.975,19,5,,,,,,,,
322,11.983333333333333,3.051388888888889,3.0502777777777776,26.583,19,6,,,,,,,,
323,13.066944444444443,4.542222222222222,4.509166666666666,17.093,19,8,,,,,,,,
324,7.4325,22.990000000000002,18.154722222222222,16.875,19,1,,,,,,,,
325,7.575,20.861111111111114,17.60777777777778,6.063,19,2,,,,,,,,
326,7.718333333333334,23.084166666666665,21.748611111111114,31.052,19,3,,,,,,,,
327,8.343611111111112,1.4422222222222223,1.44,45.46,19,7,,,,,,,,
